Type,Count_of_Category,Average_Count,Type_Count,Percent_of_total
FB5A,43,6.441860465116279,4,17.063492063492063
hDeltaE,39,8.76923076923077,8,7.738095238095238
hDeltaF,44,8.25,8,8.73015873015873
hDeltaL,60,9.25,12,7.936507936507937
